p_msmw_w,replicate,batch,measure,value
0.95,65,3,MSMW.MSW,0.003383485710172
0.95,65,4,MSMW.MSW,0.0047710124214464
0.95,66,2,MSMW.MSW,0.0050480122049717
0.95,68,1,MSMW.MSW,0.0076902678334659
0.95,68,4,MSMW.MSW,0.0076826078834298
0.95,69,3,MSMW.MSW,0.0083424258956173
0.95,70,1,MSMW.MSW,0.0039040016016416
0.95,70,2,MSMW.MSW,0.0037960954446854
0.95,70,3,MSMW.MSW,0.0057053710719857
0.95,71,1,MSMW.MSW,0.0054427705309571
0.95,71,3,MSMW.MSW,0.0037647058823529
0.95,72,1,MSMW.MSW,0.0035148261758691
0.95,72,2,MSMW.MSW,0.0036603746501112
0.95,72,4,MSMW.MSW,0.0035552525203331
0.95,73,1,MSMW.MSW,0.0042000390701308
0.95,76,2,MSMW.MSW,0.0031948131269233
0.95,78,3,MSMW.MSW,0.012850113108981
0.95,79,2,MSMW.MSW,0.0059076014215165
0.95,79,4,MSMW.MSW,0.0066533139949812
0.95,80,4,MSMW.MSW,0.006958739819207
0.95,81,2,MSMW.MSW,0.0040308728213819
0.95,81,4,MSMW.MSW,0.0046306040833508
0.95,82,2,MSMW.MSW,0.0030366536931696
0.95,82,3,MSMW.MSW,0.0057284579254642
0.95,83,2,MSMW.MSW,0.0062890462307371
0.95,84,3,MSMW.MSW,0.0078628226200524
0.95,85,2,MSMW.MSW,0.0045728387892864
0.95,85,3,MSMW.MSW,0.0053305149001677
0.95,86,3,MSMW.MSW,0.0071688036758161
0.95,86,4,MSMW.MSW,0.0057195096223717
0.95,87,1,MSMW.MSW,0.0033476553232991
0.95,87,2,MSMW.MSW,0.0049125184521936
0.95,88,4,MSMW.MSW,0.0045502442762716
0.95,89,1,MSMW.MSW,0.0080242897419214
0.95,89,2,MSMW.MSW,0.0040953767746632
0.95,90,2,MSMW.MSW,0.0027113111690226
0.95,91,2,MSMW.MSW,0.0046866007071011
0.95,92,2,MSMW.MSW,0.0075932170495621
0.95,93,1,MSMW.MSW,0.0032096445905746
0.95,93,3,MSMW.MSW,0.0048743907011623
0.95,94,2,MSMW.MSW,0.0038797540183166
0.95,95,2,MSMW.MSW,0.0051250705284935
0.95,95,3,MSMW.MSW,0.0041457770921712
0.95,95,4,MSMW.MSW,0.0040129846893131
0.95,97,1,MSMW.MSW,0.0033678943443431
0.95,98,1,MSMW.MSW,0.0038385020479812
0.95,98,3,MSMW.MSW,0.0051413881748071
0.95,99,2,MSMW.MSW,0.0062828786233041
0.95,99,3,MSMW.MSW,0.0058736174834319
0.95,100,4,MSMW.MSW,0.0041451608589843
0.95,101,4,MSMW.MSW,0.0059515570934256
0.95,102,4,MSMW.MSW,0.0055861742188084
0.95,104,3,MSMW.MSW,0.0029857299670691
0.95,104,4,MSMW.MSW,0.0028498751707569
0.95,105,3,MSMW.MSW,0.0100795243044644
0.95,106,2,MSMW.MSW,0.0092899953895804
0.95,106,4,MSMW.MSW,0.0045169554372008
0.95,107,1,MSMW.MSW,0.0079016026835631
0.95,107,2,MSMW.MSW,0.004122699386503
0.95,108,1,MSMW.MSW,0.0048540476137943
0.95,110,3,MSMW.MSW,0.0124137233585315
0.95,111,2,MSMW.MSW,0.0082913828842167
0.95,112,2,MSMW.MSW,0.0052374566707992
0.95,113,1,MSMW.MSW,0.0042873644926248004
0.95,113,2,MSMW.MSW,0.0051082101522592
0.95,113,3,MSMW.MSW,0.0034848484848484
0.95,114,2,MSMW.MSW,0.0047185709470845
0.95,115,1,MSMW.MSW,0.0084751523941172
0.95,116,1,MSMW.MSW,0.0068036975368892
0.95,116,3,MSMW.MSW,0.0043790506218251
0.95,117,1,MSMW.MSW,0.0062402803204787
0.95,117,2,MSMW.MSW,0.0112553191489361
0.95,117,3,MSMW.MSW,0.0059589867310012
0.95,118,3,MSMW.MSW,0.0052335438217155
0.95,120,1,MSMW.MSW,0.0046265382047123
0.95,120,2,MSMW.MSW,0.0037328909166321
0.95,121,2,MSMW.MSW,0.004388370817334
0.95,121,3,MSMW.MSW,0.0065607319128445
0.95,121,4,MSMW.MSW,0.0060918078516634
0.95,122,3,MSMW.MSW,0.0061372471934652
0.95,123,1,MSMW.MSW,0.0070709752153872
0.95,123,4,MSMW.MSW,0.0038239176947239
0.95,124,4,MSMW.MSW,0.0061952730554403
0.95,125,2,MSMW.MSW,0.006409509381191
0.95,125,4,MSMW.MSW,0.0092620889066503
0.95,126,2,MSMW.MSW,0.004821578839637
0.95,126,4,MSMW.MSW,0.0033185840707964
0.95,127,1,MSMW.MSW,0.0031717467101563
0.95,127,2,MSMW.MSW,0.0049017252150511
0.95,128,3,MSMW.MSW,0.0057078651685393
0.95,128,4,MSMW.MSW,0.0043444927165857
0.95,129,1,MSMW.MSW,0.0044803923880491
0.95,129,3,MSMW.MSW,0.0041032258064516
0.95,130,3,MSMW.MSW,0.0064627104066838
0.95,131,3,MSMW.MSW,0.0025053238131028
0.95,131,4,MSMW.MSW,0.0047444760742849
0.95,132,1,MSMW.MSW,0.0068115735751611
0.95,133,1,MSMW.MSW,0.0045217480666957
0.95,134,3,MSMW.MSW,0.0038946162657502
0.95,134,4,MSMW.MSW,0.0066790666215759
0.95,135,2,MSMW.MSW,0.0059991326555196
0.95,135,4,MSMW.MSW,0.0049884086769332
0.95,136,1,MSMW.MSW,0.0037869451229076
0.95,136,2,MSMW.MSW,0.0076889631341678
0.95,136,4,MSMW.MSW,0.0067466424911977
0.95,137,2,MSMW.MSW,0.0079216833577135
0.95,137,4,MSMW.MSW,0.0071927226570763
0.95,138,2,MSMW.MSW,0.0040112010898357
0.95,140,3,MSMW.MSW,0.0051150895140664
0.95,141,1,MSMW.MSW,0.0056584362139917
0.95,141,3,MSMW.MSW,0.0083760100147945
0.95,141,4,MSMW.MSW,0.0055125525415164
0.95,142,1,MSMW.MSW,0.0036743729602665
0.95,142,3,MSMW.MSW,0.0061834745462698
0.95,142,4,MSMW.MSW,0.0073532718686755
0.95,143,1,MSMW.MSW,0.0078839177750906
0.95,143,3,MSMW.MSW,0.0039039110962086
0.95,143,4,MSMW.MSW,0.0046270172666741
0.95,144,1,MSMW.MSW,0.0125446366461067
0.95,144,3,MSMW.MSW,0.0092451027233635
0.95,146,1,MSMW.MSW,0.0066423826869509
0.95,147,3,MSMW.MSW,0.0050495098280703
0.95,147,4,MSMW.MSW,0.0067111380634728
0.95,149,2,MSMW.MSW,0.0039050625511516
0.95,150,1,MSMW.MSW,0.0056768229886212
0.95,150,2,MSMW.MSW,0.0069280975818531
0.95,150,3,MSMW.MSW,0.0054279143964034
0.95,151,2,MSMW.MSW,0.0045330059495703
0.95,152,3,MSMW.MSW,0.0034396725044207
0.95,152,4,MSMW.MSW,0.0034725354018219
0.95,153,1,MSMW.MSW,0.0039031564656635
0.95,153,4,MSMW.MSW,0.0088645666086248
0.95,154,2,MSMW.MSW,0.0060782241014799
0.95,154,3,MSMW.MSW,0.0044474783831864
0.95,154,4,MSMW.MSW,0.0065691680652121
0.95,155,2,MSMW.MSW,0.0048258706467661
0.95,156,4,MSMW.MSW,0.0050404995360734
0.95,157,3,MSMW.MSW,0.0062682824905975
0.95,157,4,MSMW.MSW,0.0037374987112073
0.95,158,2,MSMW.MSW,0.007128634989307
0.95,158,3,MSMW.MSW,0.0053018642038652
0.95,159,2,MSMW.MSW,0.0048255085446159
0.95,159,4,MSMW.MSW,0.0076330548509459
0.95,160,1,MSMW.MSW,0.0040748928010227
0.95,160,4,MSMW.MSW,0.0072569921795767
0.95,161,3,MSMW.MSW,0.0065156896902785
0.95,162,2,MSMW.MSW,0.0049613994568123
0.95,162,3,MSMW.MSW,0.0057279432974821
0.95,163,2,MSMW.MSW,0.0064924958310172
0.95,163,4,MSMW.MSW,0.0093347566376706
0.95,165,2,MSMW.MSW,0.004593973787326
0.95,166,1,MSMW.MSW,0.0042648599907391
0.95,166,4,MSMW.MSW,0.0044763377096841
0.95,167,2,MSMW.MSW,0.0031419095828242
0.95,167,3,MSMW.MSW,0.0054981468299747
0.95,168,2,MSMW.MSW,0.0036841581200836
0.95,168,3,MSMW.MSW,0.0077331348015082
0.95,169,1,MSMW.MSW,0.0033958133196309
0.95,169,3,MSMW.MSW,0.0095895020188425
0.95,170,1,MSMW.MSW,0.0084899061768891
0.95,170,4,MSMW.MSW,0.0070456519640961
0.95,173,1,MSMW.MSW,0.005093940195819
0.95,174,1,MSMW.MSW,0.0095573106789672
0.95,174,2,MSMW.MSW,0.0035325898732423
0.95,175,3,MSMW.MSW,0.0040987106139526
0.95,175,4,MSMW.MSW,0.0038997468585372
0.95,176,1,MSMW.MSW,0.0069317259765851
0.95,176,4,MSMW.MSW,0.0030366207396664
0.95,177,1,MSMW.MSW,0.0042729406799778
0.95,177,2,MSMW.MSW,0.0065465125676877
0.95,177,3,MSMW.MSW,0.0051919826128954
0.95,178,1,MSMW.MSW,0.005485965072689
0.95,179,2,MSMW.MSW,0.0040175490486049
0.95,179,3,MSMW.MSW,0.0045180722891566
0.95,181,1,MSMW.MSW,0.0044923851603189
0.95,181,2,MSMW.MSW,0.0066103654551852
0.95,182,3,MSMW.MSW,0.003912645926808
0.95,184,1,MSMW.MSW,0.0067608103742673
0.95,184,3,MSMW.MSW,0.0041303044434081
0.95,184,4,MSMW.MSW,0.0043412250320254
0.95,185,1,MSMW.MSW,0.0059783913565426
0.95,185,2,MSMW.MSW,0.0080796137550497
0.95,186,1,MSMW.MSW,0.005715164970435
0.95,186,2,MSMW.MSW,0.0065107686762187
0.95,187,1,MSMW.MSW,0.0071734811251699
0.95,187,2,MSMW.MSW,0.0047051802887374
0.95,187,3,MSMW.MSW,0.0040036396724294
0.95,188,2,MSMW.MSW,0.010915706488781
0.95,188,3,MSMW.MSW,0.0065963732681336
0.95,188,4,MSMW.MSW,0.0066540131334947
0.95,189,1,MSMW.MSW,0.0051224587802145
0.95,189,2,MSMW.MSW,0.0070335126189491
0.95,189,3,MSMW.MSW,0.0052510314526067
0.95,189,4,MSMW.MSW,0.006838772099569
0.95,191,1,MSMW.MSW,0.003804722611942
0.95,192,1,MSMW.MSW,0.0079446630410265
0.95,192,4,MSMW.MSW,0.0079596050046016
0.95,193,1,MSMW.MSW,0.0086948050366545
0.95,193,3,MSMW.MSW,0.0059533731812444
0.95,193,4,MSMW.MSW,0.0049341008601337
0.95,194,1,MSMW.MSW,0.0069495152964874
0.95,195,2,MSMW.MSW,0.007793617126227
0.95,195,4,MSMW.MSW,0.0108454810495626
0.95,196,1,MSMW.MSW,0.002870090634441
0.95,196,2,MSMW.MSW,0.0034686854783207
0.95,196,4,MSMW.MSW,0.0081783375999637
0.95,197,2,MSMW.MSW,0.0038521213418222
0.95,197,3,MSMW.MSW,0.0041918734816367
0.95,198,4,MSMW.MSW,0.007793780109466
0.95,199,2,MSMW.MSW,0.0055551866852577
0.95,199,4,MSMW.MSW,0.0046918619654209
0.95,200,2,MSMW.MSW,0.0029699216446204
0.95,201,1,MSMW.MSW,0.0034361327499733
0.95,201,2,MSMW.MSW,0.0065516286795238
0.95,202,1,MSMW.MSW,0.0041731872717788
0.95,202,2,MSMW.MSW,0.0107355321040275
0.95,202,3,MSMW.MSW,0.0034665686223015
0.95,203,1,MSMW.MSW,0.0036231884057971
0.95,203,2,MSMW.MSW,0.0063707547606912
0.95,203,3,MSMW.MSW,0.0049320827943078
0.95,203,4,MSMW.MSW,0.005612372162634
0.95,205,1,MSMW.MSW,0.0049390159068775
0.95,205,2,MSMW.MSW,0.0041928721174004
0.95,206,2,MSMW.MSW,0.0046590125745798
0.95,206,3,MSMW.MSW,0.0043646566729884
0.95,206,4,MSMW.MSW,0.0068154901566445
0.95,207,1,MSMW.MSW,0.0089120031253052
0.95,207,2,MSMW.MSW,0.0066447842446561
0.95,208,1,MSMW.MSW,0.0053624437422196
0.95,210,1,MSMW.MSW,0.0037935949027498
0.95,210,3,MSMW.MSW,0.010661459385451
0.95,210,4,MSMW.MSW,0.0049732381801962
0.95,211,3,MSMW.MSW,0.002868575836467
0.95,213,1,MSMW.MSW,0.0035729927848597
0.95,213,3,MSMW.MSW,0.0044887181949111
0.95,213,4,MSMW.MSW,0.0104490668740279
0.95,214,2,MSMW.MSW,0.0063604551356823
0.95,214,3,MSMW.MSW,0.0070214175314638
0.95,214,4,MSMW.MSW,0.0071273845293829
0.95,215,1,MSMW.MSW,0.0062293783819453
0.95,216,1,MSMW.MSW,0.004176710165406
0.95,216,2,MSMW.MSW,0.0084251897361763
0.95,216,4,MSMW.MSW,0.0071999806711928
0.95,217,2,MSMW.MSW,0.0050217951005633
0.95,217,3,MSMW.MSW,0.0090445269016697
0.95,219,2,MSMW.MSW,0.005302296928628
0.95,220,3,MSMW.MSW,0.0033408901085789002
0.95,221,1,MSMW.MSW,0.0043690741616557
0.95,221,4,MSMW.MSW,0.0036585964739969
0.95,222,1,MSMW.MSW,0.0050003927009974
0.95,222,4,MSMW.MSW,0.004589415241336
0.95,223,2,MSMW.MSW,0.0032653690895533
0.95,224,2,MSMW.MSW,0.0031315480439337
0.95,224,3,MSMW.MSW,0.0037456189635337
0.95,225,4,MSMW.MSW,0.003637623419366
0.95,226,4,MSMW.MSW,0.0060132291040288
0.95,227,1,MSMW.MSW,0.0081024145195268
0.95,227,2,MSMW.MSW,0.0108420127995984
0.95,229,2,MSMW.MSW,0.0039458568503071
0.95,229,3,MSMW.MSW,0.0042643415284924
0.95,230,1,MSMW.MSW,0.0049721505230267
0.95,231,3,MSMW.MSW,0.0055918614835275
0.95,232,1,MSMW.MSW,0.0073356215088498
0.95,233,3,MSMW.MSW,0.0047705482639858
0.95,233,4,MSMW.MSW,0.0039729119638826
0.95,235,1,MSMW.MSW,0.0091091390050345
0.95,235,2,MSMW.MSW,0.0030446788925865
0.95,235,4,MSMW.MSW,0.0066363380545915
0.95,236,1,MSMW.MSW,0.002261028527445
0.95,236,2,MSMW.MSW,0.0074756405212118
0.95,237,3,MSMW.MSW,0.0062060503091226
0.95,237,4,MSMW.MSW,0.0064680004189797
0.95,239,2,MSMW.MSW,0.0048804070075277
0.95,241,1,MSMW.MSW,0.0062495197602643
0.95,241,3,MSMW.MSW,0.0093994903601134
0.95,242,4,MSMW.MSW,0.0074455630999765
0.95,243,3,MSMW.MSW,0.0050544135429262
0.95,244,2,MSMW.MSW,0.0038727331756412
0.95,245,1,MSMW.MSW,0.0039499670836076
0.95,245,4,MSMW.MSW,0.0057325418045044
0.95,246,2,MSMW.MSW,0.0041974402495527
0.95,247,4,MSMW.MSW,0.0077082852527117
0.95,248,2,MSMW.MSW,0.0039550666978703
0.95,249,2,MSMW.MSW,0.0027720189149525
0.95,250,1,MSMW.MSW,0.0060231042514646
0.95,250,2,MSMW.MSW,0.0081853891900195
0.95,250,3,MSMW.MSW,0.0041336314969167
0.95,1,2,product,4.1371116226291755e-4
0.95,1,4,product,1.7992988620752875e-4
0.95,2,3,product,2.565776252426968e-4
0.95,2,4,product,1.8567738679473183e-4
0.95,3,1,product,2.1327818801185753e-4
0.95,3,3,product,2.340874909117198e-4
0.95,4,3,product,1.829102545320573e-4
0.95,4,4,product,8.825823392839875e-5
0.95,5,1,product,1.558130798214533e-4
0.95,6,1,product,3.444380674592562e-4
0.95,6,3,product,7.824916241465688e-5
0.95,7,3,product,1.7206768648673126e-4
0.95,9,1,product,1.784579127119916e-4
0.95,9,4,product,2.047134753313054e-4
0.95,11,2,product,2.1532189734530704e-4
0.95,11,4,product,1.3642893847047658e-4
0.95,12,1,product,2.050700981915546e-4
0.95,12,2,product,1.8840753524581498e-4
0.95,13,2,product,1.1134410587371038e-4
0.95,13,3,product,1.9328154010285473e-4
0.95,13,4,product,1.7946344656206105e-4
0.95,14,4,product,8.90711804446034e-5
0.95,15,3,product,1.0231823890647789e-4
0.95,16,1,product,2.034320129338022e-4
0.95,16,3,product,2.1998461354705209e-4
0.95,17,1,product,1.5968923796295592e-4
0.95,17,3,product,2.7735476312735856e-4
0.95,17,4,product,3.780530549789711e-4
0.95,18,1,product,1.3865969863501682e-4
0.95,18,3,product,1.641644313444985e-4
0.95,18,4,product,2.1840161302152955e-4
0.95,19,1,product,2.398694336479413e-4
0.95,20,2,product,2.7871889311580853e-4
0.95,21,1,product,2.6303082151462237e-4
0.95,21,2,product,2.928915894618405e-4
0.95,22,3,product,6.217617427167422e-5
0.95,23,1,product,2.71103678132739e-4
0.95,23,2,product,2.759940170313714e-4
0.95,23,4,product,1.1809801968545999e-4
0.95,24,2,product,1.061687054249313e-4
0.95,24,3,product,1.5325927807444118e-4
0.95,25,1,product,9.538905762965244e-5
0.95,25,3,product,2.3720054492901407e-4
0.95,26,1,product,3.4352412110558704e-4
0.95,26,2,product,1.4474968862618606e-4
0.95,26,4,product,2.117051681277415e-4
0.95,27,1,product,1.7576122042785422e-4
0.95,28,1,product,1.2536410459260846e-4
0.95,28,3,product,1.9549353670504099e-4
0.95,29,1,product,2.982575459719792e-4
0.95,29,2,product,2.3362357926305316e-4
0.95,30,1,product,1.623125508010234e-4
0.95,30,2,product,2.133095112343055e-4
0.95,30,4,product,1.018554962278629e-4
0.95,32,2,product,1.9807368143509493e-4
0.95,32,4,product,9.91948112336641e-5
0.95,33,1,product,2.491272287258992e-4
0.95,33,2,product,1.7259543407333616e-4
0.95,33,3,product,2.408894856770828e-4
0.95,34,2,product,3.5056754055117254e-4
0.95,36,4,product,2.1263090218945604e-4
0.95,38,1,product,1.9019329047478852e-4
0.95,38,2,product,2.7208802029935825e-4
0.95,38,3,product,4.0813323203895714e-4
0.95,39,1,product,4.201608317407436e-4
0.95,39,3,product,4.801374566267158e-4
0.95,43,1,product,2.9967973567638094e-4
0.95,43,2,product,1.605143929038052e-4
0.95,43,3,product,2.1517862975167106e-4
0.95,44,2,product,3.4226687940849284e-4
0.95,44,3,product,9.450027455715927e-5
0.95,45,3,product,1.6335479837936972e-4
0.95,46,1,product,2.821764725947171e-4
0.95,46,2,product,2.8671628613521373e-4
0.95,47,3,product,1.648796014697591e-4
0.95,47,4,product,2.975056956702693e-4
0.95,48,1,product,2.1363405313850752e-4
0.95,48,2,product,5.670227389349421e-5
0.95,48,3,product,1.6166571402006878e-4
0.95,49,1,product,3.435785365873615e-4
0.95,49,4,product,3.200784818988531e-4
0.95,50,1,product,2.4999756792713003e-4
0.95,50,3,product,3.394147557766359e-4
0.95,50,4,product,2.961841946240849e-4
0.95,51,2,product,2.124543500369786e-4
0.95,52,2,product,2.9719783791960563e-4
0.95,52,3,product,1.0436903874302268e-4
0.95,53,2,product,3.5480764718871837e-4
0.95,53,3,product,3.489525551125103e-4
0.95,54,1,product,2.860473535483288e-4
0.95,54,2,product,2.4323123182281754e-4
0.95,54,3,product,1.9123552474642778e-4
0.95,54,4,product,2.2293397281475462e-4
0.95,55,4,product,2.4269788667813922e-4
0.95,56,1,product,3.948084553751969e-4
0.95,56,3,product,3.1911685456004836e-4
0.95,56,4,product,1.680425297401618e-4
0.95,57,1,product,3.545810920300522e-4
0.95,57,2,product,3.0373631630473325e-4
0.95,58,2,product,3.7384580761316773e-4
0.95,59,1,product,2.872308716735122e-4
0.95,59,3,product,2.6864439330371036e-4
0.95,59,4,product,1.4344729916792185e-4
0.95,60,1,product,2.769767683698672e-4
0.95,60,3,product,2.950546042918665e-4
0.95,60,4,product,4.2693619147969196e-4
0.95,61,2,product,2.0042409657582258e-4
0.95,61,4,product,1.258221805958645e-4
0.95,62,1,product,7.532792885828153e-5
0.95,62,2,product,1.3458164926646578e-4
0.95,63,1,product,1.3447024006508056e-4
0.95,63,3,product,2.547486140032026e-4
0.95,64,1,product,2.2697019572910963e-4
0.95,65,2,product,0.00023895656514674821
0.95,65,3,product,1.2820108790731613e-4
0.95,65,4,product,2.146900438074937e-4
0.95,66,2,product,2.628653936942317e-4
0.95,68,1,product,3.3352117433054027e-4
0.95,68,4,product,2.2999026962817524e-4
0.95,69,3,product,3.582206427718913e-4
0.95,70,1,product,1.3492395234783268e-4
0.95,70,2,product,1.4607252111964924e-4
0.95,70,3,product,1.7674316447649008e-4
0.95,71,1,product,2.277403983879252e-4
0.95,71,3,product,9.983114186851092e-5
0.95,72,1,product,1.094639542672251e-4
0.95,72,2,product,1.4107666598074447e-4
0.95,72,4,product,9.704958056040036e-5
0.95,73,1,product,1.2758469923917527e-4
0.95,76,2,product,8.930977051466358e-5
0.95,78,3,product,8.669833070799697e-4
0.95,79,2,product,2.1935041046799338e-4
0.95,79,4,product,2.6192340473370256e-4
0.95,80,4,product,3.574972394365717e-4
0.95,81,2,product,1.2389050972893526e-4
0.95,81,4,product,1.8670131293287403e-4
0.95,82,2,product,9.409587274716113e-5
0.95,82,3,product,3.346902023086274e-4
0.95,83,2,product,2.1910817042946978e-4
0.95,84,3,product,4.1181057567597036e-4
0.95,85,2,product,1.89082806873544e-4
0.95,85,3,product,2.603835828816145e-4
0.95,86,3,product,3.107648541899152e-4
0.95,86,4,product,2.7899719941294163e-4
0.95,87,1,product,8.788951951935833e-5
0.95,87,2,product,1.6060819468367594e-4
0.95,88,4,product,2.031242295950342e-4
0.95,89,1,product,3.3780173447882253e-4
0.95,89,2,product,1.796479437010977e-4
0.95,90,2,product,6.787377719183143e-5
0.95,91,2,product,2.220827314544303e-4
0.95,92,2,product,3.862831118345435e-4
0.95,93,1,product,1.0360446632589045e-4
0.95,93,3,product,2.1555732053707413e-4
0.95,94,2,product,1.4417624265063118e-4
0.95,95,2,product,2.4326493786506383e-4
0.95,95,3,product,1.4839179960167347e-4
0.95,95,4,product,1.451415621342442e-4
0.95,97,1,product,1.3473521842340616e-4
0.95,98,1,product,1.3305609205524057e-4
0.95,98,3,product,2.6914488225211264e-4
0.95,99,2,product,2.413969935135257e-4
0.95,99,3,product,2.3095058216654886e-4
0.95,100,4,product,1.6184673211876743e-4
0.95,101,4,product,2.574202895080274e-4
0.95,102,4,product,2.1704430117717332e-4
0.95,104,3,product,8.816260824825312e-5
0.95,104,4,product,1.1826934973087874e-4
0.95,105,3,product,4.599874764165423e-4
0.95,106,2,product,3.8847514146378084e-4
0.95,106,4,product,2.3712011284076164e-4
0.95,107,1,product,4.1329043729408145e-4
0.95,107,2,product,1.5398155745417324e-4
0.95,108,1,product,2.2854924889872765e-4
0.95,110,3,product,4.7705254986898265e-4
0.95,111,2,product,4.138851814110453e-4
0.95,112,2,product,2.3932512075154565e-4
0.95,113,1,product,1.6438579869980428e-4
0.95,113,2,product,2.823678094183698e-4
0.95,113,3,product,1.212908303817365e-4
0.95,114,2,product,2.3718946837865168e-4
0.95,115,1,product,4.348103292683116e-4
0.95,116,1,product,3.982528356696635e-4
0.95,116,3,product,1.741188458844452e-4
0.95,117,1,product,3.349917209776847e-4
0.95,117,2,product,5.812055228610191e-4
0.95,117,3,product,2.2858356820969588e-4
0.95,118,3,product,2.3725124329996054e-4
0.95,120,1,product,1.6892182560847375e-4
0.95,120,2,product,1.0792387186690978e-4
0.95,121,2,product,1.520403186082365e-4
0.95,121,3,product,3.893632879538143e-4
0.95,121,4,product,2.987552318440984e-4
0.95,122,3,product,2.459670772727173e-4
0.95,123,1,product,2.7729649166214194e-4
0.95,123,4,product,1.0731757904116554e-4
0.95,124,4,product,2.2333748569332808e-4
0.95,125,2,product,3.2566671602368886e-4
0.95,125,4,product,4.047632355594373e-4
0.95,126,2,product,1.1766367429167117e-4
0.95,126,4,product,8.565666849400728e-5
0.95,127,1,product,1.1472654841820543e-4
0.95,127,2,product,2.1317993750882968e-4
0.95,128,3,product,2.3190607246559633e-4
0.95,128,4,product,7.599192189615215e-5
0.95,129,1,product,1.9471698472361818e-4
0.95,129,3,product,1.0557202913631594e-4
0.95,130,3,product,2.69656770378402e-4
0.95,131,3,product,5.630152725424555e-5
0.95,131,4,product,1.6325148120590783e-4
0.95,132,1,product,3.617622695415054e-4
0.95,133,1,product,2.2212014242278783e-4
0.95,134,3,product,1.5247345848857821e-4
0.95,134,4,product,2.6973008873628295e-4
0.95,135,2,product,3.01792246536041e-4
0.95,135,4,product,0.00018503122100232391
0.95,136,1,product,1.5639276360765212e-4
0.95,136,2,product,3.2146583780234204e-4
0.95,136,4,product,3.287194197288242e-4
0.95,137,2,product,4.904366134144215e-4
0.95,137,4,product,3.277200427898894e-4
0.95,138,2,product,1.6403433403021443e-4
0.95,140,3,product,2.1591308932443124e-4
0.95,141,1,product,3.62384418025703e-4
0.95,141,3,product,3.3858640688005004e-4
0.95,141,4,product,1.7713808956936454e-4
0.95,142,1,product,1.1781943102390468e-4
0.95,142,3,product,2.6093442422247246e-4
0.95,142,4,product,4.206594026064862e-4
0.95,143,1,product,2.945744368201929e-4
0.95,143,3,product,1.5006771512022615e-4
0.95,143,4,product,1.9706989238718018e-4
0.95,144,1,product,4.8635701136878827e-4
0.95,144,3,product,4.907457776233557e-4
0.95,146,1,product,1.8715948646540436e-4
0.95,147,3,product,1.9825899467816282e-4
0.95,147,4,product,3.992496325207282e-4
0.95,149,2,product,1.339583014740883e-4
0.95,150,1,product,2.2529904604309087e-4
0.95,150,2,product,3.7453683963527474e-4
0.95,150,3,product,2.488548459516609e-4
0.95,151,2,product,1.5411107204129824e-4
0.95,152,3,product,1.1731363724110035e-4
0.95,152,4,product,9.364914631052084e-5
0.95,153,1,product,1.345725684931497e-4
0.95,153,4,product,4.1735889462374954e-4
0.95,154,2,product,1.8681222595193217e-4
0.95,154,3,product,2.0387265932607368e-4
0.95,154,4,product,2.4474915304098743e-4
0.95,155,2,product,2.1728422563797593e-4
0.95,156,4,product,2.1665160881785986e-4
0.95,157,3,product,2.4258780033955556e-4
0.95,157,4,product,1.4623989698970706e-4
0.95,158,2,product,3.4117775679508175e-4
0.95,158,3,product,1.7785578811861788e-4
0.95,159,2,product,1.9824865145040083e-4
0.95,159,4,product,3.526009140845591e-4
0.95,160,1,product,1.277372047514772e-4
0.95,160,4,product,3.941617532347667e-4
0.95,161,3,product,2.962950222270936e-4
0.95,162,2,product,2.261017138741043e-4
0.95,162,3,product,2.872587049505793e-4
0.95,163,2,product,2.768784214317059e-4
0.95,163,4,product,4.002820988875986e-4
0.95,165,2,product,1.7142310871501993e-4
0.95,166,1,product,1.3418307820642334e-4
0.95,166,4,product,2.2960609909383552e-4
0.95,167,2,product,9.456362033934637e-5
0.95,167,3,product,1.920390500737339e-4
0.95,168,2,product,1.3820636978407788e-4
0.95,168,3,product,5.103545818714314e-4
0.95,169,1,product,1.3010924338524585e-4
0.95,169,3,product,4.17443413084706e-4
0.95,170,1,product,3.911078072853564e-4
0.95,170,4,product,2.8543696669523544e-4
0.95,173,1,product,1.9792543497029763e-4
0.95,174,1,product,5.23948936140366e-4
0.95,174,2,product,1.4746652099517621e-4
0.95,175,3,product,1.489782669859525e-4
0.95,175,4,product,1.7262443048691396e-4
0.95,176,1,product,3.2043263237071254e-4
0.95,176,4,product,9.922967518579896e-5
0.95,177,1,product,1.787482899914221e-4
0.95,177,2,product,3.0334873289751394e-4
0.95,177,3,product,1.7866639032542697e-4
0.95,178,1,product,2.1205008087037325e-4
0.95,179,2,product,1.3051192068572534e-4
0.95,179,3,product,1.485944664554734e-4
0.95,181,1,product,1.4947634576826887e-4
0.95,181,2,product,4.098871858930749e-4
0.95,182,3,product,1.332863838804604e-4
0.95,184,1,product,2.7300332629488566e-4
0.95,184,3,product,1.138211492520917e-4
0.95,184,4,product,1.4191317773238572e-4
0.95,185,1,product,2.8865654304939157e-4
0.95,185,2,product,3.5923989624260234e-4
0.95,186,1,product,2.913298214327206e-4
0.95,186,2,product,3.238662980330465e-4
0.95,187,1,product,3.356075975531751e-4
0.95,187,2,product,1.9568469974505165e-4
0.95,187,3,product,1.4280498194652597e-4
0.95,188,2,product,4.2659590078114514e-4
0.95,188,3,product,2.4376878596327038e-4
