measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
MSM_group_to_WSM_group_proportion,0.0037950222346394,0.0257037088775581,0.05,103
MSM_group_to_WSM_group_triplet_proportion,0.0019091522898186,0.0182300761332681,0.05,103
WSM_group_to_MSM_group_proportion,0.0023282344997788,0.032641847686899,0.05,103
WSM_group_to_MSM_group_triplet_proportion,0.0016996111848385,0.0096156084840865,0.05,103
average_time_in_MSM_network,693.6487512487513,110.5120634636605,0.05,103
average_time_in_WSM_network,786.7504258943782,38.86030565051277,0.05,103
average_time_in_network_overall,738.7168333161529,74.88908439263595,0.05,103
total_between_network_proportion,0.0061232567344182,0.0583455565644571,0.05,103
total_triplet_proportion,0.0036087634746571,0.0278456846173546,0.05,103
MSM_group_to_WSM_group_proportion,0.0054903675631027,0.0258970434613609,0.05,105
MSM_group_to_WSM_group_triplet_proportion,0.0022107232223112,0.0168355076160629,0.05,105
WSM_group_to_MSM_group_proportion,0.0031581760318732,0.0321405145397565,0.05,105
WSM_group_to_MSM_group_triplet_proportion,0.0016762626630712,0.0090129485217306,0.05,105
average_time_in_MSM_network,654.3940071556351,125.71510408071856,0.05,105
average_time_in_WSM_network,562.9117697447318,50.4351609990972,0.05,105
average_time_in_network_overall,611.8286966919092,88.47033285094066,0.05,105
total_between_network_proportion,0.008648543594976,0.0580375580011175,0.05,105
total_triplet_proportion,0.0038869858853825,0.0258484561377936,0.05,105
MSM_group_to_WSM_group_proportion,0.003465149001407,0.0274901820778293,0.05,109
MSM_group_to_WSM_group_triplet_proportion,0.0026881155889703,0.0192998298926853,0.05,109
WSM_group_to_MSM_group_proportion,0.0020790894008442,0.0282462145872272,0.05,109
WSM_group_to_MSM_group_triplet_proportion,0.0015750677279123,0.002226095722116,0.05,109
average_time_in_MSM_network,880.2120820247552,109.00015854528604,0.05,109
average_time_in_WSM_network,412.65293118096855,36.10108059576039,0.05,109
average_time_in_network_overall,738.5056006179992,73.3394811764486,0.05,109
total_between_network_proportion,0.0055442384022512,0.0557363966650566,0.05,109
total_triplet_proportion,0.0042631833168826,0.0215259256148014,0.05,109
MSM_group_to_WSM_group_proportion,0.0040935672514619,0.0241065627030539,0.05,111
MSM_group_to_WSM_group_triplet_proportion,0.0018843404808317,0.0165258826077539,0.05,111
WSM_group_to_MSM_group_proportion,0.0029023175222005,0.0262074940437513,0.05,111
WSM_group_to_MSM_group_triplet_proportion,0.0020576131687242,0.0088369070825211,0.05,111
average_time_in_MSM_network,280.961195687111,155.95566230902503,0.05,111
average_time_in_WSM_network,390.1201037856764,40.19662353064285,0.05,111
average_time_in_network_overall,333.6991330876578,99.02892625776904,0.05,111
total_between_network_proportion,0.0069958847736625,0.0503140567468052,0.05,111
total_triplet_proportion,0.0039419536495559,0.025362789690275,0.05,111
MSM_group_to_WSM_group_proportion,0.0038424353603212,0.0293016683606435,0.05,118
MSM_group_to_WSM_group_triplet_proportion,0.0026773097994496,0.0161134386077989,0.05,118
WSM_group_to_MSM_group_proportion,0.0023798309328441,0.0305907434492674,0.05,118
WSM_group_to_MSM_group_triplet_proportion,0.0017848731996331,0.0078584000594957,0.05,118
average_time_in_MSM_network,339.037812041116,108.42921085139491,0.05,118
average_time_in_WSM_network,940.5636090636092,82.63548719575041,0.05,118
average_time_in_network_overall,684.0180836073274,95.45706470597617,0.05,118
total_between_network_proportion,0.0062222662931654,0.059892411809911,0.05,118
total_triplet_proportion,0.0044621829990827,0.0239718386672946,0.05,118
MSM_group_to_WSM_group_proportion,0.0055433554356864,0.0227277572863143,0.05,122
MSM_group_to_WSM_group_triplet_proportion,0.0033473338592414,0.0154787540242628,0.05,122
WSM_group_to_MSM_group_proportion,0.0031341278809457,0.0289746924503763,0.05,122
WSM_group_to_MSM_group_triplet_proportion,0.0014284800545807,0.0070144766859262,0.05,122
average_time_in_MSM_network,1046.2346671178411,96.47540370103502,0.05,122
average_time_in_WSM_network,310.061978877154,28.11869725800042,0.05,122
average_time_in_network_overall,874.4498994746741,63.06964503479967,0.05,122
total_between_network_proportion,0.0086774833166321,0.0517024497366906,0.05,122
total_triplet_proportion,0.0047758139138221,0.0224932307101891,0.05,122
MSM_group_to_WSM_group_proportion,0.0033628489863066,0.0206851502395122,0.05,132
MSM_group_to_WSM_group_triplet_proportion,0.0020806116030386,0.0138626796341994,0.05,132
WSM_group_to_MSM_group_proportion,0.0021289979193883,0.0219190013064305,0.05,132
WSM_group_to_MSM_group_triplet_proportion,0.0009919194851695,0.0048628247931484,0.05,132
average_time_in_MSM_network,555.969958936676,159.4174533249423,0.05,132
average_time_in_WSM_network,447.16639276910433,31.17292390940696,0.05,132
